id,date,tweet,lat,long,region
UK00142386,26/01/2015,\u201c@user: @user We're coming for you! #facupdraw #LFCCPFC\u201d or maybe Bolton are!,51.347622,-0.055225,lon
UK00144508,26/01/2015,"""How confident the u21 team must feel with having Valdes in between the sticks, whether or not he conceded! #mufc @user""",54.624595,-5.942727,ni
UK00145355,26/01/2015,Not a bad draw there providing we dont  muck up in the replay against Cambridge #MUFC http:\/\/t.co\/HkJxZdRqdT,53.453136,-2.358758,nw
UK00153150,26/01/2015,@user got get past Bolton first but given our recent record at palace I ain't jumping for joy #LFC,51.496909,-0.386915,lon
UK00165449,26/01/2015,"""\u201c@user: Victor Valdes in his first outing for #mufc, against Liverpool U21s. https:\/\/t.co\/aMW8DkdtsL\u201d Think I'd have saved them""",52.913424,-1.186995,em
UK00170349,26/01/2015,"""\""""@user: Victor Valdes in his first outing for #mufc, against Liverpool U21s. https:\/\/t.co\/N0MckbIyEN\""""   Wow stunning saves.""",50.751219,-1.837015,sw
UK00170700,26/01/2015,Bilbao are expecting a bid for Laporte from Man Utd. The player is happy to move if the right fee is paid. [@user] #MUFC,53.492782,-2.186694,nw
UK00171897,26/01/2015,Bilbao are expecting a bid for Aymeric Laporte from Man Utd. The player is happy to move if the right fee is paid. [@user] #MUFC,53.492781,-2.186692,nw
UK00172639,26/01/2015,"""\u201c@user: Victor Valdes in his first outing for #mufc, against Liverpool U21s. https:\/\/t.co\/TPZU9n3nw5\u201d some unreal saves there!!""",51.419831,-0.298253,lon
UK00173752,26/01/2015,Bed early big day and evening ahead tomorrow for my teams #LFC #saddlers @user @user #Roadtowembley,52.561498,-2.03304,wm
UK00174864,26/01/2015,"""\u201c@user: Victor Valdes in his first outing for #mufc, against Liverpool U21s. https:\/\/t.co\/JT8G7Cgl82\u201d unbelievable keeper.""",53.958031,-1.035964,yo
UK00175178,26/01/2015,"""Please, please fucking please sign a decent defender Van Gaal, you stupid old sod. #mufc.""",52.031077,0.01379,eoe
UK00176456,26/01/2015,@user well done 4 tweeting that ! Excited but nervous now 4 Tomo !! #LFC  @user hope u get some game time when we r 3 nil up !,50.818207,-0.107481,se
UK00178297,26/01/2015,Oh I do love Juan Mata!! Love that MUTV have got a special programme about his first year! I shall look forward to watching that! #MUFC,51.387129,1.402793,se
UK00178607,26/01/2015,Be buzzing if the reds do the job tomorrow\u2764\ufe0f\u26bd\ufe0f #LFC,52.587846,-1.215973,em
UK00201200,26/01/2015,My lasting memory of Darren Fletcher will be the injustice of him missing the 09 Champions League Final. Shocking refereeing decision #mufc,54.606153,-5.872534,ni
UK00203382,26/01/2015,"""\u201c@user: Victor Valdes in his first outing for #mufc, against Liverpool U21s. https:\/\/t.co\/3qLfjhbStC\u201d @user""",57.156811,-2.285099,sco
UK00208276,27/01/2015,@user Cheers for the follow Rob &amp; hope you're well mate. Following back #LFCFamily,52.5638,-1.174528,em
UK00208869,27/01/2015,@user Evening Marie. Thanks for the follow &amp; hope you're well. Following back #LFCFamily,52.563824,-1.174484,em
UK00214734,27/01/2015,ALS re-certification done for another 4 years. Handy enough. Run around the local lake done. Now time for #Lfc beating Chelsea!,54.434642,-6.414531,ni
UK00216601,27/01/2015,Tough game tonight. Play like last week and we should be in with a chance of getting to the final! #CFCvLFC #LFC,55.950184,-4.545792,sco
UK00218126,27/01/2015,Can't see us winning the game. 2-2 is our best chance of progressing #LFC,52.669843,-2.454584,wm
UK00218824,27/01/2015,Hoping the pool will do the business tonight. Come on!!! #Liverpool #LFC #YNWA,52.637942,-1.190448,em
UK00219527,27/01/2015,Lucas + Hendo need to play out their skin tonight. I'm going 2-1 Liverpool. Lallana to come on and score winner #LFC http:\/\/t.co\/D9N5hGEfRb,51.567055,-0.108546,lon
UK00220545,27/01/2015,Looking forward to this. After the crazy results at the weekend I fancy #LFC a bit more tonight.  #CFCvLFC,51.286141,-2.490339,sw
UK00221299,27/01/2015,Heart says LFC head says CFC sorry just gut feeling with our defensive frailties #LFC,52.389349,0.203213,eoe
UK00221900,27/01/2015,"""I'm gonna hold my breath, really couldn't say who's game it is today, it's going to be a close one! #lfc #chelseafc""",52.041557,-2.737608,wm
UK00222526,27/01/2015,"""Liverpool fans saying if Bradford can do it then they will easily do it! Doubt it, you don't have 6000 fans roaring you on #bcafc #lfc""",53.805492,-1.725816,yo
UK00223071,27/01/2015,I've got a feeling about Coutinho and sterling tonight #LFC,53.417068,-1.065485,yo
UK00223243,27/01/2015,Can't believe I'm missing the game! Come on #LFC,52.676428,-2.442926,wm
UK00223656,27/01/2015,"""If you don't think Stevie G getting to Wembley in his last season at Liverpool is a heart warming story, you're from Boko Harram #lfc""",54.971388,-1.775369,ne
UK00223820,27/01/2015,#CFCvLFC already creating talking points after just 6 minutes! This is going to be a good game. #FastandFurious #LFC #CFC @user,51.474166,0.143921,lon
UK00224278,27/01/2015,If Chelsea support are more interested than what Gerard does than their own team  are doing #lfc #stevieg,53.445367,-2.94683,nw
UK00224677,27/01/2015,Return to form not just about formation change but return to form of Lucas allowing Gerrard to attack more #lfc,53.390857,-2.733865,nw
UK00224773,27/01/2015,Fabregas is such a fuckin whinger #LFC,51.768955,-1.203355,se
UK00226398,27/01/2015,"""#LFC if I ever see Costa, I'll bite his fucking nose off\ud83d\ude4c""",53.331493,-0.956959,em
UK00226667,27/01/2015,Dirty fuckin Diego #lfcvscfc,53.55554,-2.770021,nw
UK00226987,27/01/2015,I wonder what Diego Costa has to do to get a red card. Filthy stamp and diving all over the place! #LFCvsCFC,52.475224,-0.702159,em
UK00229179,27/01/2015,Sterling is our best player ATM but his decision making can be awful! Why has he not slid in Gerrard? #LFC,55.43624,-2.774992,sco
UK00232213,27/01/2015,Skirtel  is so fucking  shit #CapitalOneCup #LFC,51.377459,0.542913,se
UK00232235,27/01/2015,"""Please Skrtel stop diving in all the time just jockey him, your never gonna win that ball \ud83d\ude48 come on #LFC #CapitalOneCup #YNWA""",52.821629,-1.647491,em
UK00235659,27/01/2015,We need to start taking some of these chances #LFC #LFCvsCFC #CapitalOneCup,52.821598,-1.64745,em
UK00235673,27/01/2015,That fucking keeper #LFC,53.44297,-2.080166,nw
UK00235827,27/01/2015,"""Next contestant Niall Quinn, specialist subject the bleedin obvious #CFCvLFC #LFC #bringbackbirtles""",53.725467,-0.577101,yo
UK00235923,27/01/2015,This Chelsea keepers like a fucking octopus!! #LFC #YNWA #CFCvLFC,53.364981,-3.024759,nw
UK00236095,27/01/2015,"""Not being a pessamist, but even if we lose this, the difference between this and 3 months ago, THIS IS LIVERPOOL #LFC""",54.896974,-2.964657,nw
UK00236200,27/01/2015,"""@user you don't need to worry but we see your tweets, so here's the banter, enjoy being mediocre this season, it's so citeh #mufc""",53.413884,-2.611887,nw
UK00236274,27/01/2015,Is this going to be another example of us making keepers look better than they are by shooting straight at them.. #LFC #CapitalOneCup,51.381758,0.541331,se
UK00236341,27/01/2015,@user looking very good so far against @user #comeonyoureds #LFC #YNWA,53.391025,-0.76955,em
UK00237079,27/01/2015,Cant see the game tonight but loving the updates on here #LFC #YNWA,53.728108,-1.324845,yo
UK00237633,27/01/2015,Trying to walk it in the net! Playing well but so frustrating how much we need Sturridge back! #LFC,51.475606,-1.619561,sw
UK00237825,27/01/2015,"""#LFC are morphing from a side that miss Suarez full stop, to a side that just miss his finishing. #GuiltEdge""",52.911302,-1.538053,em
UK00238282,27/01/2015,Henderson didn't seem particularly hard when he bottled hitting that shot because of the incoming tackle. #lfc #cfc,51.438796,-0.410947,lon
UK00238663,27/01/2015,Sounds like Liverpool are playing well but the Chelsea keeper is the MoTM so far. It doesn't bode well. #LFC,52.933648,-1.473148,em
UK00239569,27/01/2015,\u201c@user: How hard is Emre Can? Got up after being stamped on by an elephant (man) #LFC http:\/\/t.co\/RixAZZRXAI\u201d FA - over to you!!!,53.394493,-2.656361,nw
UK00239775,27/01/2015,Moreno is going to be a player. #LFC,50.806842,-1.057893,se
UK00240999,27/01/2015,As much as it was hilarious\/still is hilarious that Gerrard fell over. Sing about something else for gods sake #cfc #lfc,54.866327,-1.620465,ne
UK00242444,27/01/2015,If we can get Benzema in the summer coutinho goes into a more central role we could be back to being lethal! #LFC,52.605889,-1.415399,em
UK00242575,27/01/2015,"""How many times is Niall Quinn going to say \""""this games been fast and furious so far\"""" ? It's been 4 times already. #CFCvLFC #LFC""",55.042168,-1.468635,ne
UK00242915,27/01/2015,How good is Coutinho tonight. Making Oscar look shite #LFC,51.413955,0.375476,se
UK00243016,27/01/2015,Sakho is fuckin terrible. He needs releasing #LFCvCFC,53.235241,-1.445615,em
UK00243438,27/01/2015,"""I deplore the selfishness of Sterling &amp; Coutinho at times. They need to be told about it being a team game, instead of going for glory #lfc""",53.394532,-2.655955,nw
UK00243684,27/01/2015,@user never mind the pen big talking point as to whether Costa should be on the pitch at all #LFCvCFC,52.65838,-2.458679,wm
UK00244892,27/01/2015,"""Great game so far, enjoyed it although it has been frustrating at times, c'mon Liverpool! You can do it! #LFC""",51.615399,-3.725405,wal
UK00245926,27/01/2015,Up against prob best keeper in world at minute and our finishing has been poor like it has all season..#ynwa #lfc,54.545687,-3.564683,nw
UK00246764,27/01/2015,@user how about Costa not being on the fucking pitch!!! #LFC,51.438772,0.37291,se
UK00247243,27/01/2015,"""\""""@user: I haven't shouted at the telly like this for a while! #LFC\"""" since last seasons winning streak.""",51.969986,-0.422859,eoe
UK00247376,27/01/2015,Diego costa so talented yet such a dirty player! Liverpool playing well in a 3-4-2-1 formation. Let's win this! #LFC #YNWA,51.415039,-2.603632,sw
UK00247718,27/01/2015,"""Costa shld have been off. Costa shld have had pen. #LFC 's system is working, their finishing a serious impediment. Courtois huge. #CFCvLFC""",52.91137,-1.538032,em
UK00248383,27/01/2015,Very interesting &amp; correct to see how Brendan Rogers has set his team out to close Matic at every opportunity #LFC #CFC,52.637746,-1.657104,wm
UK00250811,27/01/2015,Come reds we can do this! Lucas outstanding #lfc #ynwa,53.733918,-2.515821,nw
UK00251095,27/01/2015,"""A feeling one goal will win this, my money is Gerrard #LFC #YNWA #CFCvLFC #CapitalOneCup""",53.728095,-1.324878,yo
UK00251791,27/01/2015,"""\""""It does play on your mind as a referee\"""" says Redknapp drawing on his vast experience of never refereeing #Skysports #cfc #lfc""",54.935354,-1.603604,ne
UK00253847,27/01/2015,Is it me or are Celtic looking good these days #classic #LFC #YNWA,53.728084,-1.324763,yo
UK00255780,27/01/2015,Weak and poor referees are a blight on the game and it needs sorting quickly #oliver #cfc #lfc,54.935405,-1.603564,ne
UK00255926,27/01/2015,John Terry pushing and shoving players about. Perfect example of a captain(sarcasm) #LFC,53.505749,-1.383694,yo
UK00256386,27/01/2015,Costa with a second stamp. Surely a retrospective ban is coming #LFC,53.39836,-2.544711,nw
UK00256496,27/01/2015,"""\""""@user: 56mins: Glen Johnson is being prepared to come on for #LFC\"""" LOOOOOOOOOOL WEVE SURRENDERED""",51.295213,1.085866,se
UK00256587,27/01/2015,As much as I hate Liverpool I'm beginning to hate Costa even more. He's a dirty rat! #LFC #ChelseavsLiverpool #CFC,54.638607,-6.754156,ni
UK00257530,27/01/2015,"""Fuck... \""""@user: 56mins: Glen Johnson is being prepared to come on for #LFC\u201d""",52.977773,-1.105433,em
UK00257534,27/01/2015,COSTA you dirty stamping CHEAT!!!!!!.. #LFC @user #YNWA,51.443096,-3.173705,wal
UK00257881,27/01/2015,#Costa scum going to end someone's career! Dirty bastard ! #LFC #LiverpoolFC,53.308735,-2.981874,nw
UK00258158,27/01/2015,What is with the passing in this match? Slow it down lads you look like the villa. #CFC #LFC,52.311409,-1.910523,wm
UK00258526,27/01/2015,"""Oh God. \""""@user: 56mins: Glen Johnson is being prepared to come on for #LFC\""""""",51.539843,-0.148788,lon
UK00258627,27/01/2015,Just can't see us scoring \ud83d\ude48\ud83d\ude48 #lfc,51.574226,0.049331,lon
UK00259745,27/01/2015,"""Succinctly put @user: That costas a bit of a dirty cheating twat in he.?!!!!\ud83d\ude1c\ud83d\ude08 #CFC  #LFC #wembley\""""""",53.754481,-2.712484,nw
UK00259958,27/01/2015,"""Pleased with with how we're playing tonight , proper going for it ! #LFC""",55.778188,-3.981075,sco
UK00260212,27/01/2015,Is that Jose screaming like a girl #LFC,53.398357,-2.544707,nw
UK00261000,27/01/2015,Just listening to this is taking it out of me!!! C'mon boys #LFC,53.008578,-1.355722,em
UK00262288,27/01/2015,\u201c@user: PHOTO: @user on the attack for #LFC http:\/\/t.co\/Ocq7WnH9y3\u201d @user not happening anytime soon,53.782801,-1.821952,yo
UK00262456,27/01/2015,Having a series of heart attacks. #LFCvCFC,55.008234,-1.60664,ne
UK00263464,27/01/2015,Is Johnson playing for them?? Wtf? #LFC,53.394777,-2.656429,nw
UK00263556,27/01/2015,\u201c@user: Diego Costa getting away with two stamps already in this game. #CFC #LFC http:\/\/t.co\/dclO6qtkol\u201d but did he bite anyone,52.955192,-1.157938,em
UK00263645,27/01/2015,Listening in the car the #LFC #CFC match sounds exciting,51.927608,-0.184707,eoe
UK00263649,27/01/2015,Who's this new keeper Liverpool have signed in the transfer window? He's having a blinder !!!! #LFCvsCFC,53.491655,-2.67292,nw
UK00264011,27/01/2015,Michael Oliver fucking up another big decision! What a joke he is! #lfc #cfc,54.657666,-3.525923,nw
UK00264172,27/01/2015,Mignolet having his game of the season! #LFC,51.475825,-1.619279,sw
UK00264388,27/01/2015,Mignolet pulling off worldies. He's so confident tonight. Brilliant #lfc,53.414265,-3.051581,nw
UK00264501,27/01/2015,\u201c@user: 67mins: #LFC are preparing Balotelli to enter the action\u201d  the tweet no lfc fan wanted to see tonight,50.788865,-1.096811,se
UK00264521,27/01/2015,"""Both keepers making key saves in this game, it's a good one for a neutral #CFC #LFC""",53.39066,-0.751181,em
UK00264781,27/01/2015,Yeah he was on a booking but Costa should of seen red first half so let's just crack on shall we! #LFC #CapitalOneCup,51.622012,0.301279,eoe
UK00265400,27/01/2015,Liverpool are absorbing a lot of pressure at the minute #LFC,53.188025,-2.527372,nw
UK00265440,27/01/2015,It's a high tempo pressing game. Let's bring on Balotelli :O  #LFC,51.60038,0.020065,lon
UK00265714,27/01/2015,"""Just looking at the league table,would need to get a run of wins again,4-5 teams slipping up behind #MUFC,Arsenal especially!#4thplacetrophy""",54.68806,-6.669007,ni
UK00268285,27/01/2015,#Balotelli waiting to come on there... #LFC http:\/\/t.co\/UGPRNjfHnc,53.337231,-3.096766,nw
UK00271002,27/01/2015,Great to see 2 top teams playing their 1st XI going for it hammer and tong. Our manager should take note. Play your best XI #lfc #cfc #thf,51.624761,0.039152,lon
UK00271300,27/01/2015,Great to see 2 top teams playing their 1st XI going for it hammer and tong. Our manager should take note. Play your best XI #lfc #cfc #THFC,51.624786,0.039203,lon
UK00272413,27/01/2015,Gerrard far too desperate to score against Chelsea here. Lashing at any half chance #LFC #CHELIV,54.818736,-1.387578,ne
UK00274646,27/01/2015,Message to #Mourinho in training try teaching them to kick the ball not just the opposition ! #LFC #Liverpool,53.309139,-2.982133,nw
